DATE;MAC;RSSI;VENDOR;CATEGORIE
9.1.2018 13:13;7C:1D:D9:86:A0:4D;-79;XIAOMI IMC;Smartphone
9.1.2018 13:16;74:51:BA:E3:24:51;-84;XIAOMI INC;Smartphone
9.1.2018 13:23;00:03:19:22:75:08;-79;Infineon AG;Handsfree
9.1.2018 13:26;00:13:B0:00:5C:20;-85;Jablotron;Uncategorized
9.1.2018 13:56;74:23:44:46:F5:E1;-81;Unknown;Smartphone
9.1.2018 14:02;90:03:B7:92:8A:02;-77;PARROT;Handsfree
9.1.2018 14:26;6C:D6:8A:C8:16:71;-80;LG Electronics Inc;Smartphone
9.1.2018 14:29;84:BE:52:24:FD:23;-90;Unknown;Smartphone
9.1.2018 15:06;00:03:19:18:35:D5;-84;Infineon AG;Handsfree
9.1.2018 15:20;30:FA:B7:80:1D:B7;-75;Tunai Creative;Handsfree
9.1.2018 15:23;00:12:1C:2B:55:D8;-84;PARROT S.A.;Handsfree
9.1.2018 15:30;E0:75:0A:5C:36:60;-85;ALPS ERECTORIC CO.,LTD.;Handsfree
9.1.2018 17:41;00:1E:A4:FF:07:4B;-84;Nokia Danmark A/S;Handsfree
9.1.2018 19:22;00:12:1C:4E:06:1A;-89;PARROT S.A.;Handsfree
10.1.2018 4:02;70:8D:09:14:72:E8;-86;Nokia Corporation;Smartphone
10.1.2018 4:32;70:8D:09:14:72:E8;-89;Nokia Corporation;Smartphone
10.1.2018 4:46;AC:7A:4D:CA:FA:CE;-66;ALPS ELECTRIC CO.,LTD.;Handsfree
10.1.2018 4:52;EC:D0:9F:F2:89:CD;-85;Unknown;Smartphone
10.1.2018 5:03;00:13:04:20:52:FE;-79;Flaircomm Technologies Co. LTD;Uncategorized
10.1.2018 5:06;00:13:04:20:52:FE;-87;Flaircomm Technologies Co. LTD;Uncategorized
10.1.2018 5:16;9C:28:BF:51:F5:A4;-79;Continental Automotive Czech Republic s.r.o.;Handsfree
10.1.2018 5:23;50:F5:20:FC:87:24;-85;Samsung Electronics Co.,Ltd;Smartphone
10.1.2018 5:40;00:EC:0A:78:92:ED;-91;Unknown;Smartphone
10.1.2018 5:43;A0:14:3D:CD:5A:99;-87;PARROT SA;Handsfree
10.1.2018 5:47;44:6E:E5:24:3A:E9;-81;Unknown;Smartphone
10.1.2018 6:03;48:F0:7B:C2:94:A3;-89;Unknown;Handsfree
10.1.2018 6:07;00:1E:A4:FC:A1:B5;-84;Nokia Danmark A/S;Handsfree
10.1.2018 6:07;B4:EF:FA:2B:71:28;-89;Unknown;Smartphone
10.1.2018 6:10;00:12:1C:CF:68:45;-86;PARROT S.A.;Handsfree
10.1.2018 6:10;74:51:BA:E3:24:51;-75;XIAOMI INC;Smartphone
10.1.2018 6:13;40:6A:AB:36:F2:7F;-81;RIM;Smartphone
10.1.2018 6:20;00:1E:A4:FA:6B:88;-89;Nokia Danmark A/S;Handsfree
10.1.2018 6:20;A4:71:74:E7:CA:51;-82;Unknown;Smartphone
10.1.2018 6:30;DC:EE:06:A5:5C:A9;-89;Unknown;Smartphone
10.1.2018 6:47;00:03:19:0E:E7:84;-85;Infineon AG;Handsfree
10.1.2018 6:48;EC:D0:9F:F2:89:CD;-85;Unknown;Smartphone
10.1.2018 6:48;00:17:CA:DA:53:B1;-88;Qisda Corporation;Handsfree
10.1.2018 6:48;40:6A:AB:36:F2:7F;-83;RIM;Smartphone
10.1.2018 6:48;48:F0:7B:B2:AC:26;-91;Unknown;Handsfree
10.1.2018 6:49;40:6A:AB:36:F2:7F;-67;RIM;Smartphone
10.1.2018 6:50;40:6A:AB:36:F2:7F;-76;RIM;Smartphone
10.1.2018 6:52;40:6A:AB:36:F2:7F;-78;RIM;Smartphone
10.1.2018 6:52;84:BE:52:24:FD:23;-89;Unknown;Smartphone
10.1.2018 6:52;40:6A:AB:36:F2:7F;-74;RIM;Smartphone
10.1.2018 6:52;84:BE:52:24:FD:23;-88;Unknown;Smartphone
10.1.2018 6:52;40:6A:AB:36:F2:7F;-82;RIM;Smartphone
10.1.2018 6:52;84:BE:52:24:FD:23;-89;Unknown;Smartphone
10.1.2018 6:53;00:12:1C:52:B2:89;-70;PARROT S.A.;Handsfree
10.1.2018 6:53;40:6A:AB:36:F2:7F;-83;RIM;Smartphone
10.1.2018 6:53;84:BE:52:24:FD:23;-89;Unknown;Smartphone
10.1.2018 6:53;00:12:1C:5A:A4:46;-72;PARROT S.A.;Handsfree
10.1.2018 6:53;40:6A:AB:36:F2:7F;-83;RIM;Smartphone
10.1.2018 6:54;40:6A:AB:36:F2:7F;-73;RIM;Smartphone
10.1.2018 6:54;AC:7A:4D:C8:12:7F;-87;ALPS ELECTRIC CO.,LTD.;Handsfree
10.1.2018 6:54;84:BE:52:24:FD:23;-88;Unknown;Smartphone
10.1.2018 6:54;AC:7A:4D:C8:12:7F;-88;ALPS ELECTRIC CO.,LTD.;Handsfree
10.1.2018 6:55;00:23:3D:32:41:F7;-89;Novero holding B.V.;Handsfree
10.1.2018 6:55;00:23:3D:32:41:F7;-76;Novero holding B.V.;Handsfree
10.1.2018 6:55;84:BE:52:24:FD:23;-89;Unknown;Smartphone
10.1.2018 6:56;84:BE:52:24:FD:23;-91;Unknown;Smartphone
10.1.2018 6:56;30:FA:B7:80:1D:B7;-81;Tunai Creative;Handsfree
10.1.2018 6:56;84:BE:52:24:FD:23;-89;Unknown;Smartphone
10.1.2018 6:56;84:BE:52:24:FD:23;-90;Unknown;Smartphone
10.1.2018 6:57;00:15:88:01:FC:D7;-81;Salutica Allied Solutions Sdn Bhd;Handsfree
10.1.2018 6:57;00:26:7E:29:0E:49;-90;Parrot SA;Handsfree
10.1.2018 6:57;84:BE:52:24:FD:23;-90;Unknown;Smartphone
10.1.2018 6:57;9C:8D:7C:2D:A8:66;-84;Unknown;Handsfree
10.1.2018 6:58;00:26:7E:29:0E:49;-86;Parrot SA;Handsfree
10.1.2018 6:58;84:BE:52:24:FD:23;-89;Unknown;Smartphone
10.1.2018 6:58;00:03:19:0E:E7:84;-81;Infineon AG;Handsfree
10.1.2018 6:59;00:03:19:0E:E7:84;-86;Infineon AG;Handsfree
10.1.2018 6:59;00:16:73:1E:F8:F3;-86;Bury GmbH & Co. KG;Handsfree
10.1.2018 6:59;84:BE:52:24:FD:23;-90;Unknown;Smartphone
10.1.2018 7:00;00:16:73:1E:F8:F3;-86;Bury GmbH & Co. KG;Handsfree
